pos	campo	tipo	nulos	ceros
680	rf_019_001	integer	0	123929
681	rf_019_004	integer	0	123542
682	rf_020_004	integer	0	124065
683	rf_020_003	integer	0	123336
684	rf_020_000	integer	0	123408
685	rf_020_011	integer	0	124599
686	rf_020_015	integer	0	123053
687	rf_020_002	integer	0	123380
688	rf_012_011	integer	0	123958
689	rf_011_008	integer	0	123829
690	rf_009_013	integer	33036	91409
691	rf_009_012	integer	33036	90887
692	clase_ternaria	character	0	0
693	azar	numeric	0	0
694	fold_train	integer	0	66043
695	fold_validate	integer	0	93556
696	fold_test	integer	0	93493
