pos	campo	tipo	nulos	ceros
666	rf_018_001	integer	24746	923373
667	rf_018_009	integer	24746	913737
668	rf_018_003	integer	24746	935782
669	rf_018_005	integer	108847	851076
670	rf_018_002	integer	24746	935046
671	rf_018_013	integer	55330	911475
672	rf_019_015	integer	191847	649536
673	rf_019_014	integer	191847	743259
674	rf_019_006	integer	191847	760556
675	rf_019_000	integer	77880	872230
676	rf_019_002	integer	108847	840492
677	rf_019_012	integer	164355	793152
678	rf_019_011	integer	108847	845664
679	rf_019_008	integer	83205	878707
680	rf_019_001	integer	24746	921898
681	rf_019_004	integer	108847	849535
682	rf_020_004	integer	24746	934282
683	rf_020_003	integer	24746	928486
684	rf_020_000	integer	24746	934607
685	rf_020_011	integer	107746	855923
686	rf_020_015	integer	24746	924282
687	rf_020_002	integer	24746	925383
688	rf_012_011	integer	49737	907040
689	rf_011_008	integer	100148	856224
690	rf_009_013	integer	713252	257268
691	rf_009_012	integer	713252	256022
692	clase_ternaria	character	0	0
